Timestamp,Age ,   Gender  ,  Marital Status:  ,"  Type of Family:   
(Nuclear family = just your mom dad, sibiling and you)",  Family Size: (including yourself),  Education Level:  ,  Occupation  ,  Family Annual Income :  ,"  Number of earning members in the family?  
(Including you)","With whom do you usually spend your most of the Leisure time with? 
(Leisure time - time when you are not working or occupied; free time)",What are the reasons for the same? (You can select multiple options)  ,TRAVEL,JOB_STUDY,HOUSEWORK,CALLING,CareOfHealth,MEALS,SOCIALMEDIA,SLEEP,ENTERTAINMENT,LEISURETIME,What activities you go through in a regular day? (You can select multiple options),What do you prefer to do in your leisure (free) time? (You can select multiple options),Your Attitude Toward Life,Mental Stability ,Time management,Passion for Living (an energy source for living an inspired life that is driven by purposeful action  ),Difficult Interactions (Can't communicate with people precisely),Healthy Life ( LOWERS THE RISK of being seriously ill ),Fullfill your enjoyments,"Daily Struggle ( to try very hard to do, achieve your goals)","Social Neighbourhood ( Networks provide sociability, social support, and social capital to their members )",Weekend satisfaction (great satisfaction with your weekend activities ),Promptness (doing things without delay or at the appropriate time.),"Transport facilities (Train, Bus, Rikshaw, etc)",Environment in your Locality / Area,"Unorthodox family ( not conforming to rules, traditions, or modes of conduct )",Sufficient Resources (sufficient material and financial resources available),Fulfilment of desires ( completion or achievement ),High Expectations towards life ,Work / Study Environment ,Have you ever considered making improvements to your daily routine ?,"Then why do you want OR don't you want to improve your daily routine?
(SHORT ANSWER)",Total_Activity_Hours_Final
22-09-2023 21:10,38,Female,Married,Nuclear,4,Post Graduate,Private Sector,0-3 lakh,2,Family,Quality Time (for some enjoyment),1.35,6.47,3.7,0.46,0.92,1.85,0.92,5.55,0.92,1.85,"Use Mobile, Watching (T.V. /Reels/Movies), Spiritual Activity, Cooking, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Family Time","Social Media, Family Time, Shopping",4,2,3,2,3,3,3,2,2,2,2,3,3,3,3,2,3,2,Yes,I want to make the time management properly for my family,24
22-09-2023 21:21,21,Female,Single,Nuclear,6,Graduate,Student,6-9 lakh,3,Family,"Refresh Mood, Quality Time (for some enjoyment), Self motivation",0.79,7.9,1.98,0.99,0,2.47,0.49,7.9,0.99,0.49,"Use Mobile, Watching (T.V. /Reels/Movies), Studying, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Family Time","Social Media, Sleeping, Family Time, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting), Chatting, Music",3,2,2,1,2,2,3,4,3,3,4,1,2,3,5,4,4,4,Yes,Because I'm not happy with my daily current routine,24
22-09-2023 21:37,40,Female,Married,Nuclear,4,"Professional course (Diploma, ITI, etc.)",Private Sector,0-3 lakh,2,Family,Refresh Mood,0.75,6.2,3.1,1.03,0,1.03,2.07,7.23,0.52,2.07,"Use Mobile, Job / Work, Cooking, Personal Hygiene","Social Media, Sleeping, Family Time, Shopping",5,5,5,5,5,5,5,5,1,3,3,3,5,5,5,5,5,5,Yes,Need free time for personal care exercise and yoga,24
22-09-2023 21:44,21,Female,Single,Nuclear,7,Graduate,Student,0-3 lakh,1,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried)",5.05,3.79,1.89,0.95,0.95,0.95,0.95,7.58,0.95,0.95,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Cooking, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Going for Walk (Friends, Family, etc), Family Time","Sleeping, Family Time, Hangout with friends, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting)",3,4,5,3,4,4,2,5,3,4,5,5,3,3,4,4,3,4,Yes,Because I don't have alone time for me,24
22-09-2023 21:44,20,Female,Single,Nuclear,4,Graduate,Student,3-6 lakh,4,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried)",4.47,0.98,1.95,0,0,1.95,2.93,7.81,1.95,1.95,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Studying, Reading Books, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Review Goals, Family Time","Social Media, Sleeping, Family Time, Hangout with friends, Reading Books, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting), Chatting, Music",4,2,3,3,2,1,3,5,3,3,1,5,5,2,5,3,5,4,Yes,"Yes, i want to improve my daily routine to achieve my goals and want to be successful in life..Iâm improving my daily routine by tráº¡cking my daily activities by collecting the data thorough google form ",24
22-09-2023 21:45,22,Male,Single,Nuclear,4,Graduate,Student,0-3 lakh,1,Family,"Refresh Mood, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried)",0,8.05,2.01,0.25,1.31,1.01,0.3,8.05,1.01,2.01,"Exercise(Gym/Yoga /etc), Studying, Reading Books, Cooking, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Going for Walk (Friends, Family, etc)","Family Time, Learning new things, Music, Go for a walk",3,4,2,3,1,3,3,2,2,1,4,1,3,2,3,3,5,4,Yes,"Yes I want to improve my daily routine because it will induce myself being  active , disciplined and taking things seriously.",24
22-09-2023 21:46,23,Female,Single,Nuclear,6,Graduate,Student,3-6 lakh,2,Family,Quality Time (for some enjoyment),1.56,5.85,1.95,1.95,0.98,0.98,0,5.85,1.95,2.93,"Use Mobile, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Job / Work, Cooking, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Review Goals, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Family Time","Family Time, Learning new things, Hangout with friends, Reading Books, Playing Outdoor games, Personality Development, Music, Writing, Go for a walk",5,5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,1,5,Yes,Because of my lazy nature and I am happy at present life is going smooth ,24
22-09-2023 21:47,20,Female,Single,Nuclear,3,Graduate,Student,3-6 lakh,2,Family,Quality Time (for some enjoyment),3.05,5.72,0.95,0.95,0.95,0.95,1.9,5.72,1.9,1.9,"Watching (T.V. /Reels/Movies), Studying","Sleeping, Music",4,4,3,4,2,3,4,3,4,4,4,5,4,1,5,5,4,4,Yes,I want to improve my daily routine for a better progress ,24
22-09-2023 21:47,22,Female,Single,Nuclear,4,Post Graduate,Private Sector,9-12 lakh,3,Friends,"Refresh Mood, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried)",0,9.6,0.96,0,0.96,1.92,2.88,5.76,0.96,0.96,"Use Mobile, Watching (T.V. /Reels/Movies), Studying, Job / Work, Cooking, Idle Time, Power Nap, Going for Walk (Friends, Family, etc), Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Hangout with friends, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Long Drive, Chatting, Go for a walk, Swimming",4,4,3,3,3,2,3,3,4,4,2,4,4,3,4,2,3,4,Yes,needed for handling my daily chores,24
22-09-2023 21:55,24,Female,Single,Nuclear,3,Graduate,Private Sector,3-6 lakh,2,Friends,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment)",1.78,9.66,0,0.97,0.97,1.93,1.93,5.8,0,0.97,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Job / Work, Personal Hygiene, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Family Time, Networking (Attending Social or Professional Events)","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Long Drive, Just Relaxing (Resting), Shopping, Social Activities, Chatting, Music, Go for a walk, Pet Grooming",5,4,4,5,4,5,5,3,3,5,5,5,5,4,5,5,5,5,Yes,To buildup yourself with a strong and different mindset everyday so that you can stand out from others and have a unique personality ,24
22-09-2023 21:57,21,Male,Single,Nuclear,4,Graduate,Student,0-3 lakh,1,Friends,"Refresh Mood, Quality Time (for some enjoyment)",3.69,4.62,1.85,0.92,0.92,1.85,0.92,6.46,0.92,1.85,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Studying, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Going for Walk (Friends, Family, etc)","Sleeping, Hangout with friends, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Long Drive, Just Relaxing (Resting), Chatting",4,3,4,4,4,3,3,5,2,2,4,2,2,4,4,3,4,4,Yes,I want to make more time to study as well as other activities like hangout with friends ,24
22-09-2023 21:57,24,Male,Single,Nuclear,4,Graduate,Private Sector,6-9 lakh,1,Friends,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time)",5.14,6.86,0.86,0.86,1.71,0.86,0.86,6,0,0.86,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Job / Work, Cooking, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Review Goals","Social Media, Family Time, Reading Books, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Social Activities, Part time work, Swimming",2,3,3,3,2,3,3,4,3,3,3,3,3,2,3,4,2,3,No,Don't want to leave my comfort zone,24
22-09-2023 21:58,22,Male,Single,Nuclear,5,Post Graduate,Student,3-6 lakh,2,Family,"Refresh Mood, Reduce Anxiety, Moral Support (encouragement that you give to somebody who is nervous or worried)",5.78,3.47,0.87,0.87,1.73,0.87,0.87,6.94,1.73,0.87,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Power Nap, Family Time","Social Media, Learning new things, Hangout with friends, Playing Outdoor games, Music, Writing",4,3,5,5,2,5,5,5,5,5,2,3,3,2,2,2,4,1,Yes,for betterment of me,24
22-09-2023 21:59,21,Female,Single,Nuclear,5,Post Graduate,Student,3-6 lakh,1,Alone,Privacy (just your alone time),7.68,2.88,0,0,0,2.88,2.88,7.68,0,0,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Studying, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Power Nap, Going for Walk (Friends, Family, etc), Family Time, Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Chatting, Music",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Yes,That will try to make a betyer version of myself,24
22-09-2023 22:00,33,Male,Married,Nuclear,4,"Professional course (Diploma, ITI, etc.)",Teacher,3-6 lakh,2,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",2.57,6.86,0.86,0.43,0.86,0.86,0.86,6.43,1.71,2.57,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Job / Work, Personal Hygiene, Creative Activities (Writing, Crafting, Photography, etc), Family Time","Social Media, Family Time, Learning new things, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc)",5,4,4,4,4,4,4,5,4,4,4,3,4,3,4,3,3,4,Yes,becase I want to manage the time,24
22-09-2023 22:03,21,Male,Single,Nuclear,4,Graduate,Business,9-12 lakh,2,Friends,Refresh Mood,5.04,2.92,1.94,0.49,0.97,0.97,1.94,7.78,0.97,0.97,"Use Mobile, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Reading Books, Animal Care, Power Nap, Going for Walk (Friends, Family, etc)","Sleeping, Hangout with friends, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting), Chatting, Go for a walk, Swimming, Pet Grooming",3,4,3,4,5,5,5,3,4,3,3,3,3,3,3,3,3,3,Yes,I thing I can do more thing in my life towards achieving my goal but at the end i got lazy ,24
22-09-2023 22:03,22,Female,Single,Joint,12,Post Graduate,Student,0-3 lakh,2,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Self motivation",5.04,2.99,2,1,0,1,2,4.99,1,3.99,"Use Mobile, Travel, Studying, Cooking, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Shopping (Clothes, Electronics, etc), Family Time","Social Media, Sleeping, Family Time, Shopping, Music",3,3,4,3,3,3,3,2,3,2,3,3,4,3,3,3,3,2,Yes,Happy with this routine,24
22-09-2023 22:07,22,Male,Single,Joint,6,"Professional course (Diploma, ITI, etc.)",Private Sector,0-3 lakh,2,Friends,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment)",2.79,7.23,1.8,0.45,0,0.9,0.9,7.23,1.8,0.9,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Household Chores (Tasks such as cleaning, washing to be done regularly at home), Family Time","Social Media, Sleeping, Family Time, Learning new things, Playing Outdoor games, Long Drive",1,3,3,3,1,4,5,4,3,4,4,4,4,3,4,4,4,3,Yes,Newly learning from environment,24
22-09-2023 22:10,26,Female,Single,Nuclear,4,"Professional course (Diploma, ITI, etc.)",Private Sector,9-12 lakh,3,Friends,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried)",1.66,8.74,2.91,0.49,0.49,0.97,0.97,6.31,0.49,0.97,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Job / Work, Cooking, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap","Sleeping, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting), Chatting, Music",3,3,3,3,2,3,4,4,3,4,4,2,2,4,4,3,3,3,No,It's already good enough ,24
22-09-2023 22:14,45,Female,Married,Nuclear,3,"Professional course (Diploma, ITI, etc.)",Private Sector,6-9 lakh,2,Family,"Refresh Mood, Quality Time (for some enjoyment)",1.47,5.88,3.92,0.49,0.98,1.47,0.98,6.86,0.98,0.98,"Use Mobile, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Job / Work, Cooking, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Family Time","Social Media, Sleeping, Family Time, Reading Books, Just Relaxing (Resting), Shopping, Go for a walk",3,3,2,2,4,4,4,4,2,5,5,5,5,5,5,5,3,4,Yes,To get more time for health improvement ,24
22-09-2023 22:15,47,Female,Married,Nuclear,4,Graduate,Assistant teacher,6-9 lakh,2,Family,"Refresh Mood, Quality Time (for some enjoyment), For understanding each other,sharing problems,finding solutions etc.",3.21,6.02,2,0.5,0.75,1.5,1,6.02,1,2,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Job / Work, Cooking, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home)","Family Time, Learning new things, Hangout with friends, Music, Classical dance and singing",5,4,4,4,2,4,5,4,5,4,5,4,5,5,5,4,4,5,Yes,"Yes.There is always chance to improve your task.for the sake of betterment ,practising everything i want to do tasks i  better way.There is no end for better.Thats why it is said better is better than best.so improve our actions .",24
22-09-2023 22:33,41,Male,Married,Joint,11,Post Graduate,Private Sector,3-6 lakh,3,Alone,Reduce Anxiety,4.68,12.29,0,0,0,0.88,0,4.39,0.88,0.88,"Use Mobile, Watching (T.V. /Reels/Movies), Job / Work","Learning new things, Just Relaxing (Resting), Music",4,4,4,4,3,4,2,4,2,2,4,3,4,2,2,2,4,4,Yes,"Yes, want to improve my daily routine for future point of view it's realy needed ",24
22-09-2023 22:38,22,Male,Single,Nuclear,4,Post Graduate,Student,0-3 lakh,1,Alone,Privacy (just your alone time),7.35,3.92,0.98,0.98,0.98,1.96,0.98,4.9,0.98,0.98,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Idle Time, Creative Activities (Writing, Crafting, Photography, etc), Gardening","Social Media, Sleeping, Learning new things, Hangout with friends, Music",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Yes,I  want to be more humble and trying to keep calm towards negative things and i would love to get enough sleep due to hectic schedule i couldn't complete my sleep and i would want to spend quality time with my family amd loved ones,24
22-09-2023 23:01,32,Male,Single,Joint,8,Graduate,Self-Employed,6-9 lakh,2,Friends,"Refresh Mood, Quality Time (for some enjoyment)",4.68,5.27,0.88,1.76,0.88,0.88,0.88,7.02,0.88,0.88,"Use Mobile, Travel, Exercise(Gym/Yoga /etc), Animal Care, Going for Walk (Friends, Family, etc), Family Time","Social Media, Family Time, Games (Mobile or Computer games), Pet Grooming",2,2,1,3,3,2,1,5,2,2,2,2,2,2,2,2,2,2,Yes,Work load,24
22-09-2023 23:03,47,Female,Married,Nuclear,3,Graduate,Private Sector,0-3 lakh,2,Family,Refresh Mood,1.33,7.56,3.78,0.94,0,2.83,1.89,5.67,0,0,"Use Mobile, Watching (T.V. /Reels/Movies), Job / Work, Cooking, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Power Nap, Family Time, Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Learning new things",3,3,4,3,2,3,3,3,3,4,3,2,3,2,3,3,3,2,Yes,I want to improve my daily routine by giving myself more time. By doing things that i like in my free time. I'll try to develop a new hobby. ,24
22-09-2023 23:05,21,Male,Single,Nuclear,4,Post Graduate,Student,3-6 lakh,1,Alone,Privacy (just your alone time),4.47,6.51,1.86,0,0,0.93,0.93,6.51,1.86,0.93,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Studying, Job / Work, Personal Hygiene, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home)","Social Media, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Music",2,2,1,1,3,4,3,4,1,1,2,1,5,1,5,3,5,1,Yes,Having very busy schedule and have to travel a lot. Not doing excercise and not maintaining the proper healthy lifestyle. So to improve  my health I want to improve my daily routine.,24
22-09-2023 23:09,22,Male,Single,Joint,4,Graduate,Student,0-3 lakh,3,Alone,"Refresh Mood, Self motivation",1.51,5.04,2.02,1.01,0.3,1.01,3.03,6.05,2.02,2.02,"Use Mobile, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Job / Work, Power Nap, Going for Walk (Friends, Family, etc), Family Time","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Playing Outdoor games, Writing, Go for a walk",4,4,3,5,4,5,4,4,3,3,3,4,5,3,2,4,5,4,Yes,"Improving Daily routing brings quality Habits, its make life easy",24
22-09-2023 23:15,22,Female,Single,Joint,8,Post Graduate,Student,3-6 lakh,2,Alone,Privacy (just your alone time),2.88,7.68,1.92,0.96,0,1.92,2.88,5.76,0,0,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Job / Work, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Creative Activities (Writing, Crafting, Photography, etc), Family Time, Gardening","Learning new things, Reading Books, Creative Work (Crafting, Photography, etc), Long Drive, Shopping, Go for a walk",3,3,3,3,2,3,3,3,3,3,4,2,3,3,3,3,3,3,Yes,To utilize time properly,24
22-09-2023 23:18,50,Male,Married,Nuclear,3,Graduate,Public Sector(Government sector),12-15 lakh,2,Friends,Quality Time (for some enjoyment),1.69,8.55,0.95,0.47,0.95,0.95,1.9,6.65,0.95,0.95,"Travel, Watching (T.V. /Reels/Movies), Reading Books, Cooking, Animal Care, Creative Activities (Writing, Crafting, Photography, etc)","Sleeping, Reading Books, Long Drive, Music",4,4,3,3,3,2,4,4,4,4,3,4,4,3,4,3,5,4,Yes,"Yes, we must improve ",24
22-09-2023 23:34,22,Female,Single,Nuclear,4,Post Graduate,Private Sector,9-12 lakh,2,Friends,"Refresh Mood, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried)",5.38,4.9,2.94,0.98,0.49,1.96,0.49,6.86,0,0,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Studying, Job / Work, Cooking, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Family Time","Sleeping, Family Time, Learning new things, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Long Drive, Just Relaxing (Resting)",4,4,4,4,3,3,4,4,3,4,4,3,4,4,4,4,4,4,Yes,"I would like to incorporate a little more physical exercise to my routine, some meditation and mindful diet.",24
